N,P,K,temperature,humidity,ph,rainfall,label
112,130,97,32.371163083197025,55.15820098921852,9.224783618345452,173.62952504183113,maize
119,98,23,25.900670523703166,74.12313366437401,8.914076338565518,75.88449882402755,wheat
121,138,132,11.383673458997674,93.27387404733325,8.241466855406884,25.686930993338343,groundnut
31,126,101,18.466003074343945,46.11055612016825,5.943989539085555,177.40044726240117,groundnut
118,112,197,43.41434674389222,91.58251248910334,6.88603533909304,150.27800016336204,maize
38,8,135,42.585731060113424,92.90123508262717,8.257474845299885,203.88473774256937,rice
11,97,174,19.5375283155997,94.03697534117323,5.138071973240191,61.07616123342478,wheat
17,10,25,43.86668495282813,37.25837195054267,7.258696209368669,255.4589704851584,rice
125,36,44,38.43984303788839,48.430581107216426,8.46760594911114,60.94201676894764,wheat
135,110,71,29.99454197956117,88.85404810741036,7.7447287503974085,269.5762093664066,rice
45,19,157,9.44448632939634,44.88791688811601,6.376883787146005,145.86592832679685,groundnut
103,126,131,40.45208586338166,65.62176083228144,7.00765015733095,173.94547262435452,maize
134,100,59,28.06745405351551,24.152687624364468,9.432053258874765,271.04277406991685,rice
85,10,184,39.265141443299704,18.839648977566704,7.1119267678832605,103.97565357357877,cotton
88,116,176,38.03944831660672,49.43148309632684,8.213706524111863,70.91155894752242,wheat
21,124,113,37.988223747239104,63.786821802973705,7.859628586265976,144.810453829447,sugarcane
91,127,102,33.13425898573658,47.77212374886896,7.708943693176179,88.4228239877579,wheat
28,71,188,18.490944992337752,63.68527623383241,7.798214330684262,167.79629523128878,groundnut
12,110,187,20.101769278802713,58.297256350773516,6.2264585076887835,97.0722020444086,wheat
1,143,116,19.104891652976708,72.97082171860252,6.344961047108752,262.0570699667279,groundnut
28,47,202,8.72165598317233,69.85978907162352,6.307176424164694,190.05088583216326,groundnut
26,100,119,28.972480731733203,50.485130475765885,3.6995276432756485,20.067387528012635,wheat
49,136,121,33.15801213605718,50.54959067610824,4.946391981993941,245.53264571035092,rice
94,85,91,38.73917576690732,26.106937241051952,4.427384039899296,112.45945428332085,cotton
87,45,85,13.045955601778292,58.13851720029549,8.818670068383543,109.65823556338799,groundnut
43,137,70,27.590593363164864,64.49740501966991,5.149816198717694,127.25758739765087,sugarcane
21,39,23,8.288293064256184,54.978088172429054,4.330655806793242,196.47350786354258,groundnut
96,26,139,11.42337131758626,42.01083081748192,4.21860159146531,143.77699891038245,groundnut
2,116,122,9.951622791415751,76.06177480564929,7.6999390073129526,196.01795303951667,groundnut
117,15,195,34.11720922455753,20.42090143948927,3.5364998654897555,61.09860205802186,wheat
18,7,46,10.918144299593713,92.64187179884807,6.32782641053905,291.646050066744,groundnut
22,141,46,33.79230733611644,15.775335800938223,4.213226633589177,224.28976038348188,rice
29,64,63,16.986489358781,96.7621114756919,8.59798026581543,90.05799000994725,wheat
38,80,24,39.597666585089826,53.76258168038097,9.25070213871475,222.76757426093724,rice
107,91,77,37.27339958109731,49.48961518430454,9.252527697289421,181.00712775325903,maize
110,18,21,42.48188782910996,36.05418550183418,6.1517846536806156,50.5729189929841,wheat
24,22,31,39.81543255648915,14.866117595576352,7.367088946608779,69.89499950067531,wheat
127,117,179,41.5998590881885,37.63196274027478,7.098224819064468,31.56627973801015,wheat
110,77,6,38.91472627447908,23.40839358958872,5.6002334083157175,246.5866600689107,rice
135,27,67,32.96174842213479,70.74459247163195,6.1643869485231875,174.4773307266658,maize
105,87,66,14.129329476515695,41.44044761958246,3.885942183399714,108.68962162205933,groundnut
71,129,104,17.781470678747347,79.9774222427149,8.274194196028922,55.37657256789601,wheat
128,73,23,15.658170780689831,31.794792111766057,4.944821072927715,155.53284526890616,groundnut
107,51,21,29.729088355695403,91.42019773916142,6.263163986818258,167.07317708102286,maize
4,120,73,26.13031776704965,58.9764102991016,6.3837244016998635,216.5455802745415,rice
2,34,171,39.214879897703256,23.847532896332403,6.864270434907909,291.5824189251856,rice
131,29,121,42.296223193966725,48.47269026619919,8.40725982732854,141.78474851406492,cotton
103,116,203,22.574956026253197,31.7814050699995,7.651286277102498,133.6895778464234,sugarcane
63,29,85,26.228619918109246,31.17294665046341,7.478378294775152,123.5804012852343,groundnut
105,78,43,42.97458884494901,57.54779743808997,6.660472974829639,251.53869451072111,rice
97,62,40,17.94460189843317,71.78271334472805,4.07573452967954,63.7688219917866,wheat
9,98,172,36.52606791291729,92.39916567329483,5.912050829905168,116.26761301782504,sugarcane
127,123,177,16.108636484068867,57.185932925674194,9.243901107743312,222.99182536510946,groundnut
45,131,136,32.53256415530979,97.0621346550164,9.473288451729516,24.394581895885015,wheat
65,29,157,17.13016259498831,94.98059727830972,7.882988876605509,101.0266026095945,groundnut
111,82,201,39.81440199792993,88.395377578655,4.86508977844787,199.60520557131875,maize
12,103,162,28.213205974520363,56.998044786768,4.111343876020376,72.06658744022532,wheat
136,120,200,14.693611071477845,26.117739157166582,5.988586154277195,104.75895935479593,groundnut
85,52,33,16.077290325145498,32.7397844041231,8.639431414156014,156.09262085530418,groundnut
89,14,200,25.77857104549161,69.6996202332299,7.831185439370003,138.1665984715124,cotton
57,103,55,42.61767292069564,50.270928304440865,8.80335342524663,49.68761318750608,wheat
53,15,156,35.707117899811564,26.624940330843692,7.194657888185914,282.7058902315771,rice
11,89,18,25.579147141730424,55.19347829298069,4.281970187538154,32.40196176298598,wheat
13,139,73,20.157889204239815,15.49902691317595,4.188775801988984,229.92797179838902,maize
120,130,150,27.773665760543935,77.11500189736502,3.7880138157807757,39.99837590552409,wheat
120,68,174,34.94099000343031,20.327991326113413,6.902479823441186,150.8428248470222,maize
19,6,61,36.2214291843008,68.10377131244223,4.957317419748734,69.1151616635151,wheat
74,80,16,19.685916731490007,82.19888645580156,7.9063018481297025,59.50738300009908,wheat
69,125,21,33.961733655699575,25.407373203041036,7.617499615145044,55.25143343168302,wheat
55,46,34,31.6803960813027,58.60292739727708,5.408664454449902,146.78025827469585,groundnut
100,58,92,42.52804251186658,80.99980623491439,4.560809998784386,164.33577462844184,maize
131,79,103,41.51925045828853,36.41447710910212,4.114402098776007,57.347658191995166,wheat
110,20,27,36.41765572172878,28.010826998139244,7.923891642878582,294.2308044745471,rice
124,22,133,34.04220879877742,42.966443543201294,6.202645972555599,92.17444832142247,wheat
131,94,83,17.86549722935393,61.70412918616516,5.441179485068833,148.4755750887793,groundnut
19,10,36,38.454749219547196,63.4740451575085,8.639918094837872,80.55547612853425,wheat
137,112,13,23.39020533368118,25.255364677361083,7.061679299416304,158.29834072587275,maize
23,52,19,17.800659530217608,53.350920899961565,6.608014018379507,231.68464309025097,groundnut
36,46,160,21.82978728632465,37.072268816395955,7.960274989853694,165.90856400245866,maize
53,80,156,38.09367764059429,86.41408275358576,8.39349884141173,99.98168380105547,wheat
102,81,192,13.35079576080386,40.96746135750665,7.616438932536317,89.55105044550267,groundnut
37,136,167,24.42171468031361,86.12858910991193,6.140037911596116,232.50163374357496,maize
3,134,31,25.72487340306163,50.85655668375412,5.775792756033125,53.10668920335372,wheat
56,63,113,9.318669113557497,76.48637586107498,8.129989629636214,123.59061843364346,groundnut
19,31,80,15.046857063733952,57.86517965479636,6.6074429638417165,62.415160663087896,wheat
16,83,152,37.762727428730834,67.48878567526398,7.7263164711042585,92.23323220245494,wheat
118,76,69,37.907625989411386,48.000659934078946,8.842392734483312,62.75130509578661,wheat
70,11,181,18.526943019832927,80.0657820314442,8.99534380842022,268.2963023918795,groundnut
3,115,113,39.49630044552534,50.566286987334614,5.166293835443436,224.9331757236489,rice
13,123,133,35.78418580646052,53.34170160638068,4.627339701635084,177.0596288923932,maize
2,67,14,23.04466941663474,58.52036546786232,5.067724162021027,82.83906229874927,wheat
79,128,51,34.94262839858136,85.53687418119458,8.008230623213016,162.86351161577457,maize
54,16,127,42.608046723013025,70.70658785972597,5.720348216276961,165.83329780532026,maize
131,47,63,24.52290985035256,44.027793244654475,4.540335685047978,185.31304318309373,maize
119,21,100,16.58337844232541,71.64748852241269,4.090312955041815,36.8238440223648,wheat
23,67,194,41.90539400180561,69.24868527873764,5.463879132978127,292.4125519350778,rice
81,124,107,29.734794388277233,94.06765772565457,4.316818642103068,150.32291176809048,maize
59,40,128,11.78954584929531,86.3618134981801,4.4382416751998415,279.4288967477489,groundnut
48,12,90,28.61658137084082,69.68043544260735,7.603303840677621,22.746272119913378,wheat
62,73,150,26.020912020138752,43.36961151882775,3.6183925740104317,89.3163507778865,wheat
109,94,116,38.80120018672028,81.04357460206919,4.205319569752628,49.11875968773397,wheat
108,40,178,27.105026831486768,63.46791320340088,8.566192947278578,235.49252965933604,rice
75,32,164,17.188367636394204,98.73321897667753,8.569484510109518,109.63501388651915,groundnut
29,122,31,32.32318629913598,35.28552705700315,5.475460872581461,255.33790235640916,rice
57,97,22,27.532716291280884,20.85040232005628,4.027718050212374,253.06790240043995,rice
116,80,171,16.389606617607406,20.010695822363502,7.729822002843235,206.98254198583956,groundnut
99,105,181,28.650602885944682,69.04261339824451,5.6607901266432465,206.41890499231357,rice
18,18,86,37.5752808040287,94.77637968639105,3.7727877632295552,216.0447137804778,rice
93,75,176,9.028553038064375,14.166144629069446,4.446961887798791,208.65387369633686,groundnut
112,128,76,30.710637391224022,76.41631003836886,4.323288871784146,128.33434015161774,cotton
62,129,58,20.585067048238116,70.5076056978333,7.034698062965973,211.19174047919287,maize
115,41,166,18.53617204733927,76.97816053087406,8.888705501621368,271.2739513738604,groundnut
112,33,75,22.133159013000004,44.56486498156086,8.258432199940746,113.12057772545462,groundnut
46,23,168,20.31281591292734,84.56269424057554,6.779096270103381,284.56892734018703,maize
56,110,150,37.9606078415039,17.844796102022126,6.03293098956488,23.802844611655523,wheat
117,25,42,17.89272118764442,78.96707465349436,7.21206025441319,117.74311071426641,groundnut
44,68,191,34.393508831837075,36.96818695602154,6.162876445880485,56.98755248404726,wheat
3,31,141,11.386153528229194,55.008048637794154,4.976594735457896,55.453552132606625,groundnut
46,59,204,42.25026940943896,84.74671935392097,7.575184732113677,248.32025832323913,rice
46,33,183,30.403398940947866,37.33687702643778,8.739463674447926,277.1431281300344,rice
77,29,39,33.44186877360416,29.92784600137484,5.7372219840851635,237.77231118523596,rice
123,74,86,18.729415955400235,72.59293393991804,8.549230806148021,293.4524013179168,groundnut
74,67,137,22.835476473492125,59.87196066958519,6.086492278900943,80.57211164655581,wheat
102,134,146,16.056021905755145,58.23873271217187,5.908015658596556,59.423975418713326,wheat
136,20,162,41.57129908888006,36.08217833626053,3.6699461452821662,165.7970589710918,maize
89,104,8,25.571760095649598,16.999706300522377,7.671673408204462,252.13053212793304,rice
68,34,171,30.69613216368764,49.28314589652765,8.345015150682936,31.154945434656717,wheat
60,49,196,34.433793099105756,23.164115320228046,7.481341517351366,298.75838507996696,rice
137,23,157,21.3598192795834,91.91506695583139,4.408165708351661,188.6288601774904,maize
49,38,160,33.92365956340908,17.547527818568824,4.119760805315859,294.10370741078566,rice
2,66,198,32.33572963122825,51.121973459856804,6.937152509711237,122.22285730545755,sugarcane
106,122,154,33.40373601946207,18.4931201982712,5.909097525107612,148.246669749405,cotton
112,104,163,25.612276407366064,22.216773212569905,6.074586700913537,230.66120387126978,rice
93,26,27,21.785745762498216,70.6625333552939,9.306801480458045,241.95612615716922,maize
117,115,52,15.994958775523635,69.65156844377213,7.843536027158392,85.24925493806728,wheat
80,77,152,37.68654870083215,16.84248875963182,5.97072643524654,280.3443041661624,rice
108,42,129,29.900601675140432,14.097306860394838,3.6145956790502893,262.878474113724,rice
50,74,170,23.99667905950982,20.778354642879425,3.7045741871196216,25.0974848688956,wheat
34,120,59,41.98385264158201,79.61790520322702,7.608822173875137,55.999069639451264,wheat
45,83,72,9.722197250253398,64.27357665662961,8.526432557106583,158.90718979397886,groundnut
68,13,92,38.606190027381714,17.278169086210276,7.746215777298103,149.06754395169116,groundnut
92,36,5,43.912973346055004,55.976343365063144,5.935326515628352,218.3494394097539,rice
63,136,139,39.929915991783226,75.23452470668282,3.6868144275834176,45.11918529484953,wheat
48,54,189,37.17571708216251,88.72981993566934,9.304409781411378,200.55948587519543,rice
73,86,99,21.475015762627688,94.32713819667491,9.41801637294852,192.58358071768308,maize
4,9,144,16.327310561442566,42.15988841404973,6.796187308665612,85.41348757385242,wheat
99,91,110,34.45461873798564,25.68158884354085,3.9240257881706335,171.87030999515184,maize
69,130,137,18.96471318638846,34.37562918290448,6.7458350354868015,82.21801795887495,wheat
89,79,112,14.337428557578944,80.75074831545925,8.85403082132485,61.138447588169775,groundnut
3,26,182,36.31493193572929,97.54764249363872,7.579913060769281,180.47778170313975,maize
125,72,46,19.251571480522,54.10985109299273,7.819935386196345,293.69279792415966,groundnut
38,48,106,40.91990226154418,40.26037636510992,4.0098190245934955,86.34133776808861,wheat
128,38,128,38.26277521348851,50.91039004856297,4.139069822190809,119.49412181944253,cotton
23,81,144,38.51505186233319,40.21393043948139,4.264092658255311,91.84050327721309,wheat
56,46,107,35.77651013800974,36.057926995815265,8.926261001965955,94.60875006101853,wheat
99,141,150,39.71173125589052,65.06256470701744,6.65509781758288,133.1737975722706,cotton
69,110,198,37.00688811841232,15.353294312124818,8.249450578357948,216.51954298217365,rice
40,99,78,29.69040908869023,36.32149338518899,4.191747559301602,30.86526672866464,wheat
59,139,112,18.649617868947075,70.87885869466905,9.06585623305157,287.99477479195684,groundnut
107,72,126,39.97553095570937,16.75739188238523,8.42685254898326,32.9583662569893,wheat
56,132,21,38.261730419834905,21.155356219768407,4.848584868652137,266.75089094447674,rice
30,89,200,25.023655599579623,39.23206845157749,8.745093399763721,270.42586765335966,rice
83,87,75,9.406832696070387,89.4912126803727,5.0806565563808554,166.85697252562653,groundnut
35,99,66,30.987574186468883,79.78020977421548,4.732039276034339,58.359112013310884,wheat
107,36,45,9.821486732356941,15.905470129796942,5.085463620873274,178.24087175594428,groundnut
105,70,123,41.34607862654266,57.147302235210304,8.959730379635655,196.01700477279792,maize
85,120,166,42.618725238511054,37.623124482917845,8.993551913089217,260.1725081859912,rice
134,142,202,14.821645252385752,69.78352667933741,5.473974648127813,174.2507052154795,groundnut
